companyId,exchangeCode,symbol,lastClosePrice
5466913,KOSE,A023530,121500.0
5466933,SEHK,1339,2.47
5467120,TSE,2692,5270.0
5467140,KOSE,A024110,8420.0
5467189,SHSE,600019,8.0
5467352,TSE,8425,3375.0
5467359,OM,AXFO,198.9
5467802,KOSE,A047040,6030.0
5467809,TSE,8424,7190.0
5467851,SGX,F34,5.51
5467888,SHSE,600058,7.77
5467970,WSE,PGN,5.77
5467973,BME,ENG,17.275
5468098,KOSE,A002990,8860.0
5468365,TSE,8439,7350.0
5468837,ENXTLS,RENE,2.29
5469268,SET,PTT,40.0
5470601,TSE,8793,2000.0
5471044,KOSE,A034220,24850.0
5471052,KOSE,A034020,11200.0
5471113,SHSE,601601,42.62
5471363,KOSE,A020560,14600.0
5472053,KOSE,A032640,12250.0
5472099,TSE,4307,3565.0
5472695,TSE,9603,2353.0
5473184,ICSE,SIMINN,9.95
5473447,SET,TOP,57.25
5476117,KOSE,A018670,95300.0
5476299,SZSE,000959,4.24
5476690,BME,LOG,16.86
5477829,TSE,7516,3015.0
5478000,SNSE,CMPC,2183.0
5478129,TSE,8159,1574.0
5478185,TSE,3028,2320.0
5478359,SEHK,347,3.79
5478458,BMV,CHDRAUI B,29.47
5478544,TSE,2664,2974.0
5478709,TSE,2590,5410.0
5478731,TSE,8287,1965.0
5478733,TSE,3036,1633.0
5478877,SEHK,998,3.67
5479405,SZSE,000709,2.25
5479455,OM,BOL,331.5
5479459,SHSE,600170,2.98
5479540,TSE,9025,1090.0
5479656,KOSDAQ,A038500,4915.0
5479768,SEHK,2866,1.29
5479884,TSE,3048,1184.0
5480667,SZSE,200625,5.93
5480909,TSE,6728,5110.0
5481217,BIT,SRG,4.332
5481747,KOSE,A007070,35300.0
5482731,SZSE,000825,4.0
5482760,TSE,9956,2347.0
5482935,SZSE,000039,14.89
5483668,KOSE,A003070,20900.0
5484680,TSE,4249,2047.0
5486076,KOSE,A071840,36750.0
5486858,TSE,9919,1145.0
5487130,KOSE,A079980,8400.0
5487301,SHSE,600690,29.52
5487399,SGX,O32,1.58
5487573,TSE,2729,1685.0
5488881,SET,CCET,2.34
5489548,BIT,TRN,5.842
5490069,TSE,2678,3735.0
5490302,TSE,7283,578.0
5490309,TSE,2659,4220.0
5490421,SHSE,601818,4.23
5490537,TSE,5932,828.0
5490756,TSE,1662,2239.0
5490786,KOSE,A122900,8840.0
5490793,KOSE,A047810,37200.0
5490872,TSE,6737,3830.0
5491045,SZSE,002091,6.52
5491104,TSE,7483,1832.0
5491205,BOVESPA,JBSS3,25.54
5491397,KOSE,A007310,572000.0
5491748,SZSE,000858,313.06
5491753,KOSDAQ,A104480,3220.0
5491756,TSE,5909,951.0
5492169,TSE,9982,1889.0
5492209,KOSE,A010060,120000.0
5492473,SHSE,600015,6.37
5492510,TSE,3950,2737.0
5492614,KOSE,A019680,3795.0
5493345,SZSE,000002,29.73
5493465,SHSE,600006,7.22
5494822,KOSE,A028260,124000.0
5494899,KOSDAQ,A005990,8900.0
5496016,TSE,2220,4810.0
5496075,TSE,6916,1003.0
5496202,WSE,JSW,38.6
5496341,KOSE,A011070,225000.0
5496347,BIT,DLG,31.84
5497439,SHSE,600569,2.44
5497505,KOSE,A003030,45200.0
5498928,TSE,7475,2456.0
5498934,SHSE,600602,5.47
5499110,KOSE,A002320,46850.0
5499569,SHSE,600820,5.25
5502582,SZSE,000717,4.59
5502686,SZSE,000021,21.63
5502715,BME,A3M,3.41
5502757,SHSE,600098,5.74
5502893,SHSE,600060,12.6
5502924,KWSE,KFH,0.724
5502983,SEHK,6881,4.87
5503031,SHSE,600130,3.29
5503384,KOSE,A064350,19900.0
5503630,BME,TL5,4.752
5503659,TSE,4812,3830.0
5503686,TSE,2715,988.0
5503694,KOSE,A006200,1175.0
5503783,TSE,3148,3395.0
5503809,TSE,7965,1824.0
5503824,TSE,3098,7440.0
5503846,TSE,9878,870.0
5503926,KOSE,A003920,308000.0
5503967,ENXTPA,BIG,20.0
5503996,TSE,2292,3465.0
5504001,TSE,8255,4790.0
5504002,ENXTPA,GECP,0.0404
5504107,TSE,6465,9650.0
5504151,KOSE,A011210,83300.0
5504335,KOSDAQ,A028150,138500.0
5504712,SZSE,000800,11.63
5504753,CPSE,RBREW,620.0
5504822,TSE,3191,1415.0
5505301,SHSE,601229,8.57
5505308,KOSE,A005180,59200.0
5505504,SZSE,000626,14.87
5505965,ENXTPA,FDJ,37.62
5505975,TSE,4681,1747.0
5506361,KOSE,A006650,359000.0
5506450,SZSE,000027,5.98
5507361,KOSE,A009270,1470.0
5507410,CASE,IRON,2.76
5507464,BOVESPA,NTCO3,51.23
5509217,SHSE,600825,4.52
5510167,SHSE,600153,8.25
5510201,SHSE,600655,10.9
5510304,TSE,7649,7450.0
5510485,KOSE,A005880,3515.0
5510491,SEHK,1929,11.16
5510594,SHSE,600372,16.95
5510595,SHSE,600166,3.84
5510596,TSE,6809,903.0
5515919,KOSE,A000070,89500.0
5515937,SHSE,600120,5.67
5515969,SHSE,600581,3.75
5518864,KOSE,A001430,14500.0
5521836,TSE,4694,3650.0
5521910,TSE,9787,3135.0
5522170,BIT,SFER,15.61
5522248,TSE,8167,1483.0
5522317,JASDAQ,6628,12.0
5522353,SHSE,600734,1.35
5522433,KOSE,A003470,3130.0
5522439,SZSE,000878,17.55
5522486,TSE,9699,2704.0
5522523,SZSE,000060,5.22
5522530,ENXTPA,ENX,91.95
5522544,TSEC,2371,26.95
5522583,TSE,2915,2024.0
5522607,TSE,7609,1567.0
5522640,CPSE,CARL B,985.4
5522655,BOVESPA,CSAN3,81.99
5523255,KOSE,A004690,83800.0
5523261,SHSE,600278,8.93
5523266,ASX,CGC,4.53
5523374,JASDAQ,8256,196.0
5523647,SHSE,600704,4.7
5523843,WSE,LPP,8010.0
5524423,SHSE,600877,12.86
5524447,KOSE,A004560,19900.0
5525416,SHSE,600619,0.518
5525684,TSE,7613,1756.0
5525715,SHSE,600250,4.66
5527739,SHSE,600056,13.76
5527863,TSE,8881,441.0
5528588,JASDAQ,3020,3045.0
5528955,TSE,6584,940.0
5528997,TSE,9936,5850.0
5529010,KOSE,A009240,99200.0
5529016,SZSE,000751,3.75
5529212,SHSE,600030,27.77
5529394,TSE,4968,1295.0
5531267,SHSE,600062,11.63
5531389,TSE,8160,2454.0
5531731,TSE,1762,2127.0
5531736,WSE,CIE,35.05
5532251,TSE,5989,772.0
5532610,SZSE,000729,6.93
5532716,KOSE,A001260,14000.0
5532741,TSE,9824,3675.0
5532747,ISE,UPR,2.55
5532901,CPSE,SPNO,62.8
5532946,TSE,3738,1877.0
5532960,TSE,6430,944.0
5532962,TSE,3199,1262.0
5533047,SZSE,000666,7.36
5533110,SHSE,600068,6.86
5533171,TSE,6258,7280.0
5533215,SHSE,600597,18.8
5533255,TSE,8897,350.0
5533406,KOSDAQ,A048410,37100.0
5533472,KOSE,A003200,87100.0
5533501,TSE,6569,837.0
5533524,SZSE,000737,5.03
5533531,SZSE,000950,5.16
5533540,SHSE,600741,27.19
5533576,KOSE,A003960,18100.0
5533649,BOVESPA,CIEL3,3.74
5533826,BMV,ALSEA *,24.83
5533955,KLSE,TIMECOM,13.76
5533960,TSE,6328,4650.0
5534141,SHSE,600630,5.07
5534215,SHSE,600256,2.78
5534329,TSE,8860,654.0
5535851,SHSE,600198,7.0
5536230,SEHK,914,51.4
5536765,KOSDAQ,A031330,2735.0
5536869,SHSE,600870,3.06
5537031,TSE,4801,2429.0
5537059,SHSE,600755,6.59
5537074,NasdaqGS,ROAD,29.03
5537158,XTRA,VNA,53.6
5537194,TSE,2698,1915.0
5537206,KOSE,A071320,38200.0
5537270,SHSE,600122,1.03
5538071,KOSE,A005070,21700.0
5538087,CASE,ABUK,21.67
5538154,TSE,9728,2127.0
5538207,KOSE,A009180,3485.0
5539241,TSE,2266,1738.0
5540521,TSE,9619,1330.0
5540834,SET,OSP,32.75
5540849,SEHK,694,5.85
5542101,BOVESPA,FHER3,4.66
5542253,SZSE,000931,8.0
5542407,SZSE,000630,3.04
5542517,SHSE,601211,16.8
5542557,KOSE,A001500,12200.0
5542559,LSE,HFG,10.82
5542560,TSE,7740,1969.0
5542565,KOSE,A005390,1640.0
5542584,SHSE,600313,5.71
5542594,BIT,MT,2.148
5542714,JASDAQ,3131,1926.0
5542901,NZSE,MCY,6.38
5544484,TSE,7780,6810.0
5544877,SEHK,588,1.53
5544962,TSE,4725,1437.0
5544976,SEHK,1829,3.56
5545031,SHSE,600066,16.61
5545049,TSE,9039,4900.0
5545054,TSE,7271,1186.0
5545420,SZSE,000778,3.81
5545423,KOSE,A010100,3080.0
5545546,SZSE,000698,7.67
5545644,TSE,6718,1753.0
5545755,SHSE,600498,19.62
5545822,TSE,7476,14760.0
5545882,TSE,7550,2885.0
5545898,TSE,7618,532.0
5545899,KOSE,A002240,14500.0
5545990,KOSE,A012750,81400.0
5546003,KOSDAQ,A005160,3325.0
5546110,KOSDAQ,A027050,4940.0
5546199,TSE,7616,1994.0
5546384,TSE,6820,2780.0
5546533,SHSE,600177,8.46
5546540,SHSE,600129,14.23
5546625,TSE,5273,4820.0
5546668,SHSE,600811,3.4
5546702,TSE,2922,2019.0
5546719,KOSE,A000430,4205.0
5546852,NasdaqCM,OPHC,4.51
5546908,WSE,ATT,30.0
5546910,SHSE,600826,8.44
5546978,NYSE,IFN,21.1
5546991,XTRA,HHFA,20.2
5547054,TSE,6750,4980.0
5547105,TSE,4246,799.0
5547193,SZSE,000895,47.9
5547228,KOSE,A016450,7590.0
5547431,BOVESPA,MGLU3,24.25
5547507,TSE,7606,2032.0
5547699,TSE,4708,1396.0
5547751,SZSE,000028,40.15
5547793,SHSE,600611,0.309
5547795,SZSE,000880,9.88
5548153,TSE,2742,3000.0
5549231,TSE,7931,1736.0
5550423,SEHK,2689,15.7
5551540,AMEX,NHS,12.29
5551618,ENXTAM,FFARM,5.51
5552699,TSE,6826,523.0
5553098,SZSE,000807,10.04
5553103,SHSE,601010,2.94
5553288,KOSE,A013520,3430.0
5553297,KOSE,A004490,98300.0
5553608,TSE,3611,1916.0
5553848,SHSE,600104,22.3
5553867,SWX,ORON,73.1
5553889,BIT,ECNL,5.5
5553968,TSE,8877,1594.0
5554020,SEHK,135,7.58
5554184,TSE,8905,1863.0
5554220,SHSE,600178,6.52
5554231,TSE,5384,4225.0
5554330,TSE,7412,934.0
5554352,KOSE,A007860,7420.0
5554389,TASE,ARAD,304.3
5554460,TSE,7421,1511.0
5554513,SZSE,000816,3.63
5554522,OM,LAGR B,74.2
5554567,TSE,7823,670.0
5554580,KOSE,A035000,5670.0
5554617,SHSE,600146,1.14
5554690,TSE,9627,7140.0
5554700,TSE,6293,921.0
5554708,TSE,5970,1448.0
5554809,KOSE,A018250,26100.0
5554919,KOSE,A005010,9510.0
5555054,TSE,3604,1591.0
5555065,SHSE,600730,4.24
5555718,KOSE,A009320,2755.0
5555725,TSE,6418,553.0
5555750,SZSE,000680,4.14
5555758,SHSE,600739,23.08
5556389,SHSE,601336,52.39
5556474,SHSE,600508,9.14
5556817,KOSE,A025000,63200.0
5556829,KOSE,A004700,54900.0
5556846,SHSE,600782,4.53
5557272,SHSE,600737,10.89
5557508,KOSE,A000050,11950.0
5559235,SHSE,600682,9.8
5559290,SZSE,000597,4.9
5560556,TSE,6028,8100.0
5561340,JASDAQ,6840,7560.0
5561540,SHSE,601888,339.0
5564040,SZSE,000822,4.58
5564283,TSE,9275,1019.0
5566037,KOSE,A025620,2330.0
5566168,SHSE,600713,4.28
5566525,TSE,9966,722.0
5566543,KOSE,A001130,148000.0
5566555,KWSE,GBK,0.216
5566601,SZSE,000042,8.74
5566717,KOSE,A014830,65300.0
5566752,SHSE,900920,0.483
5566923,KOSE,A013890,98000.0
5567021,TSE,7508,2315.0
5567051,TSE,4326,1197.0
5567066,KOSE,A002780,2680.0
5567081,SZSE,000513,37.72
5567233,TSE,6490,1723.0
5567236,KOSE,A017810,17050.0
5567240,TSE,6237,836.0
5567734,LSE,BAG,4.75
5568124,KOSE,A013360,1315.0
5569226,KOSE,A008250,10100.0
5569232,TSE,7919,146.0
5569243,KOSE,A007810,15750.0
5569508,TSE,3360,5880.0
5569592,TSE,7949,1934.0
5569657,KOSE,A008730,25300.0
5569830,TSE,6640,2024.0
5569976,SHSE,600718,9.81
5570001,SWX,ROSE,442.0
5570027,OM,DUST,84.6
5570095,CPSE,MATAS,81.2
5570111,TSE,3799,709.0
5570137,TSE,7587,510.0
5570445,TSE,7604,1082.0
5571939,TSE,7088,1059.0
5572074,TSE,6915,1800.0
5572262,TSE,6699,4295.0
5575384,SHSE,600315,50.62
5575412,SEHK,1211,239.4
5575444,SHSE,600973,4.2
5576384,SHSE,600075,7.45
5576645,XTRA,GLJ,29.78
5576798,SZSE,000767,3.02
5576805,OM,CLAS B,74.2
5576856,SHSE,600089,13.87
5576858,SHSE,600138,11.12
5576958,TSEC,1477,205.0
5576970,SZSE,200488,6.13
5577079,TSE,9324,946.0
5577196,TSE,5985,487.0
5577222,KOSE,A003570,7120.0
5577408,KOSE,A027410,5890.0
5577425,SHSE,600861,17.18
5577533,SHSE,600105,3.19
5577615,SHSE,600160,9.62
5577768,XTRA,RAA,789.0
5577839,TSE,4025,6390.0
5577923,KOSE,A003610,2055.0
5577924,KOSE,A006380,4130.0
5577931,TSE,7856,1496.0
5577998,OM,SYSR,254.5
5579350,TSE,6882,879.0
5579355,TSE,6823,2935.0
5579371,KOSDAQ,A025440,1255.0
5579380,SEHK,6869,10.7
5579523,KOSE,A015590,610.0
5579529,SHSE,600117,3.55
5579537,SZSE,000962,8.55
5579676,KLSE,QL,6.03
5579728,BME,TRG,0.249
5579794,TSE,6420,4195.0
5579845,KOSE,A003670,167500.0
5579861,SHSE,600258,24.15
5579979,TSE,5726,818.0
5580055,TSE,8904,889.0
5580060,WBAG,KTCG,15.1
5581668,KOSE,A002170,63600.0
5581808,SZSE,000780,3.82
5581818,SZSE,000715,4.29
5581908,TSE,4671,1616.0
5582868,TSE,5310,1987.0
5582940,BOVESPA,HGTX3,16.32
5598951,XTRA,EVD,57.0
5600038,JASDAQ,6145,3775.0
5600073,KOSE,A003230,93000.0
5600089,SZSE,000657,7.85
5600108,BME,GEST,4.326
5600345,BIT,SOL,15.6
5600365,SZSE,000836,2.5
5600649,ARCA,GLD,169.51
5600655,ENXTPA,LR,73.12
5600758,SZSE,000976,6.6
5601556,SHSE,600009,60.91
5602538,TSE,2294,2724.0
5603725,TSE,4187,3840.0
5606863,TSE,6748,616.0
5606869,TSE,4367,2798.0
5606872,KOSE,A002710,5110.0
5606873,TSE,6897,1617.0
5606892,SHSE,600210,4.74
5606896,KOSE,A002390,29500.0
5606906,SZSE,000096,10.0
5607071,JASDAQ,2763,1468.0
5607188,SZSE,000818,21.93
5629635,DSM,QEWS,17.37
5629662,KLSE,SUNCON,1.61
5629779,SZSE,000702,5.18
5630301,SHSE,600155,11.59
5630304,TSE,9058,8170.0
5630559,KOSE,A007340,26800.0
5630582,TSE,6254,3270.0
5630586,KOSE,A008560,3790.0
5631034,TSE,4343,2456.0
5631053,TSE,3139,2643.0
5631177,KOSE,A021240,67300.0
5631602,JASDAQ,9639,3785.0
5631616,TSE,9090,2177.0
5631669,WSE,NEU,740.0
5631694,SZSE,000701,4.74
5631762,KOSE,A002810,14700.0
5632262,SHSE,600300,3.94
5632467,SHSE,600744,2.64
5632516,SHSE,600815,2.35
5632557,KOSE,A004430,19950.0
5632564,KOSE,A010690,5100.0
5632659,SHSE,600266,4.81
5632735,KOSE,A026960,42250.0
5632805,SHSE,600151,9.13
5632831,TSE,8876,2572.0
5632957,SGX,P34,0.76
5632967,KOSE,A000860,22850.0
5632973,KOSE,A007160,41000.0
5632998,KOSDAQ,A033320,9540.0
5633208,KOSE,A002450,1600.0
5633213,TSE,4113,13170.0
5633221,TSE,8087,1322.0
5633375,SHSE,600854,3.37
5633615,JASDAQ,7826,6800.0
5636114,CPSE,FLUG B,790.0
5636167,TSE,5986,420.0
5636275,CASE,POUL,3.52
5636482,KOSE,A000180,2395.0
5637161,TSE,7811,1758.0
5637191,SHSE,600338,10.62
5637277,SZSE,000401,15.41
5637283,TASE,AFRE,137.0
5637703,TSE,5218,2052.0
5638193,OM,WALL B,119.8
5638336,SHSE,600306,4.93
5639081,JASDAQ,4816,11540.0
5639104,TSE,3034,1445.0
5639158,TSE,8935,1126.0
5639194,SHSE,600717,4.71
5639217,SZSE,000848,6.48
5644186,SZSE,000987,14.64
5644214,SZSE,000528,9.93
5645237,SZSE,000830,16.88
5645380,KOSE,A008040,1120.0
5645543,TSE,5741,2507.0
5645849,NasdaqCM,LUNA,11.85
5646303,TSE,2685,2056.0
5646333,TSE,2925,3580.0
5646525,BOVESPA,BSEV3,6.3
5646617,KOSE,A010780,57400.0
5646629,JASDAQ,6907,900.0
5646940,AIM,WYN,4.65
5646981,SHSE,600660,52.21
5646982,SHSE,600418,9.3
5646995,BOVESPA,CAML3,10.35
5647053,XTRA,DWNI,39.75
5647100,KOSE,A011230,3775.0
5647527,ASX,SUL,12.14
5647664,TSE,6230,2748.0
5647668,KOSE,A004840,7060.0
5647682,TSE,4696,345.0
5647906,NYSE,AHT,3.9
5648317,TSE,5304,7040.0
5648746,SHSE,600612,52.47
5649087,TSE,4662,933.0
5660063,SHSE,600621,18.15
5661649,KOSE,A013870,8380.0
5661987,TSE,3964,1348.0
5662084,TSE,6653,2253.0
5662711,TSE,4026,1333.0
5663015,SZSE,000797,2.94
5663052,SHSE,600583,5.08
5663055,SEHK,1108,8.98
5663200,KOSE,A002620,19350.0
5663225,KOSE,A020000,37800.0
5663247,KOSE,A009680,13550.0
5663435,SZSE,000786,52.45
5663436,SZSE,000782,3.44
5663498,KOSE,A007660,3615.0
5663751,SHSE,600207,6.35
5663792,SZSE,000966,3.56
5663803,SHSE,600096,8.32
5663939,KOSE,A014280,5420.0
5663978,JASDAQ,7927,717.0
5664042,JASDAQ,3236,164.0
5664605,BIT,EM,1.222
5664791,KOSE,A005610,72500.0
5665160,NYSE,MUI,14.76
5669264,SET,AH,20.1
5669959,SZSE,000718,4.23
5670280,KOSE,A001530,170500.0
5671655,SZSE,000576,10.13
5673221,KOSE,A081660,41850.0
5674143,TSE,4658,736.0
5678563,SZSE,000887,10.33
5684082,SHSE,600084,2.43
5684450,SZSE,000659,3.88
5684475,SZSE,000906,6.67
5684558,SZSE,000973,4.15
5685098,KOSE,A016590,68500.0
5685102,JASDAQ,6337,1459.0
5685136,TSE,6262,460.0
5685341,SHSE,600216,15.45
5685663,WSE,LWB,24.6
5685707,SHSE,600872,59.62
5685813,KOSE,A005360,5170.0
5685848,KOSE,A035510,141500.0
5685849,TSE,4082,1046.0
5685872,TSE,2670,6130.0
5685968,KOSE,A092220,2830.0
5685982,TSE,6073,1733.0
5686296,KOSDAQ,A034230,15900.0
5686338,TSE,6284,5630.0
5686366,KOSDAQ,A015750,7310.0
5686367,TSE,4919,6400.0
5686693,OM,MEKO,99.05
5687041,TASE,SPEN,23.0
5687102,SHSE,600865,7.69
5687168,KOSE,A009460,2380.0
5687185,KOSE,A005870,6750.0
5687475,TSE,9612,2366.0
5688970,OM,KLED,85.75
5689333,KOSE,A011280,5390.0
5689447,TSE,4641,2027.0
5689951,SZSE,000498,5.87
5690139,BOVESPA,PFRM3,5.86
5690383,KOSE,A090080,1170.0
5697254,TSE,6615,895.0
5698642,SZSE,000833,4.5
5702905,SGX,M14,0.71
5702953,TASE,NVLG,2.881
5702972,SHSE,600817,16.18
5703163,KOSE,A020150,80000.0
5703179,KOSE,A006110,11150.0
5703481,NasdaqGM,GLYC,3.79
5703710,JASDAQ,4080,1196.0
5704113,SHSE,600203,8.3
5704143,BIT,ZV,14.52
5704334,TSE,4743,863.0
5704347,TSE,8708,880.0
5704367,TSE,4251,1933.0
5704645,SZSE,000568,271.37
5704663,SEHK,2314,8.4
5704711,SZSE,002078,21.04
5704721,SZSE,000707,2.2
5705014,TSE,4301,2516.0
5705108,NYSE,LOMA,6.08
5705138,SHSE,600789,7.62
5705224,KOSE,A084010,13350.0
5705230,TSE,4541,1106.0
5705265,KOSDAQ,A012860,2635.0
5705289,TSE,6338,695.0
5705330,TSE,2792,1033.0
5705453,ICSE,SJOVA,33.85
5705497,SZSE,000860,55.68
5705511,SZSE,000928,4.98
5705555,BIT,FM,2.85
5705694,KOSDAQ,A005290,32600.0
5705733,KOSE,A003720,2985.0
5705735,TSE,6928,1868.0
5705773,JASDAQ,1782,8950.0
5705774,TSE,6245,2676.0
5705811,JASDAQ,4699,3130.0
5705898,TSE,2305,2139.0
5706402,SZSE,000078,3.33
5706487,KLSE,KLCC,6.95
5706955,KOSE,A019490,6620.0
5707024,KOSE,A002700,2180.0
5707194,TSE,6165,599.0
5707538,TSE,3076,2041.0
5708809,TSE,9037,3345.0
5711194,SHSE,600649,4.98
5711572,WSE,STP,311.0
5713125,KOSE,A002100,13950.0
5714256,TSE,7554,1799.0
5714437,JASDAQ,9425,406.0
5717895,BIT,AT,25.68
5718063,SET,7UP,0.47
5718107,TSE,4462,2210.0
5718481,SET,ASIAN,12.7
5718714,TSE,7213,600.0
5718736,SZSE,000589,7.89
5719525,SHSE,600884,16.15
5719971,TSE,2791,6170.0
5720016,TSE,3539,2005.0
5720047,JASDAQ,6957,3305.0
5720054,JASDAQ,9973,57.0
5720066,SHSE,600830,4.76
5720751,TSE,9702,1239.0
5720979,SHSE,600308,6.16
5721070,SHSE,601106,2.87
5721145,JASDAQ,3891,3015.0
5721394,KWSE,SHIP,0.46
5721403,KOSE,A004970,10050.0
5722115,SZSE,000877,16.16
5722315,SZSE,000903,3.58
5722359,KOSE,A021050,2830.0
5722392,TSE,6908,5040.0
5722409,SZSE,000025,15.29
5722492,KOSDAQ,A038680,7600.0
5722602,JASDAQ,7922,395.0
5722631,SHSE,600787,4.69
5722669,TSE,9717,1252.0
5722681,TSE,6269,1752.0
5722715,TSE,6914,1762.0
5722716,SHSE,600255,1.99
5722728,KOSE,A015860,5520.0
5722756,SHSE,600429,4.4
5723060,SHSE,600192,3.94
5723096,SHSE,600801,21.66
5723123,SZSE,000819,6.36
5723152,TSE,4745,675.0
5726601,SWX,STLN,0.272
5726656,KOSE,A027970,1850.0
5737021,KOSDAQ,A001810,3995.0
5746058,KOSDAQ,A031860,1450.0
5747058,BIT,BE,0.358
5750546,KOSE,A012200,4950.0
5750742,KLSE,PMETAL,8.7
5750747,SET,TOA,31.5
5751386,SZSE,000948,9.17
5753845,SHSE,600200,5.04
5753862,KOSE,A004100,1230.0
5754230,SZSE,000936,7.04
5754243,SZSE,002017,9.8
5754440,TSE,4366,1085.0
5754441,TASE,DANE,513.0
5754445,TSE,4120,1640.0
5754470,SHSE,600683,4.25
5754524,SZSE,000070,7.71
5754555,KOSE,A006220,7010.0
5754563,KOSE,A001080,18100.0
5754649,SHSE,600327,4.03
5754961,TSE,5816,529.0
5755120,SHSE,600846,8.82
5755228,TSE,7705,2520.0
5755237,SEHK,713,1.01
5755286,SZSE,002150,5.79
5755775,TSE,3196,1227.0
5755897,SHSE,600281,3.75
5756766,KOSE,A036530,16600.0
5756808,KOSDAQ,A035080,5230.0
5758873,TSE,4320,547.0
5759766,TSE,4709,1218.0
5773428,SHSE,600236,4.56
5773491,KOSE,A001780,4820.0
5773510,TSE,4828,3230.0
5773535,SHSE,600135,5.9
5773592,TSE,9768,1729.0
5773596,SHSE,600531,6.39
5773606,KOSE,A005190,16400.0
5773688,SET,SIS,19.3
5773817,KOSDAQ,A054210,8690.0
5773819,SZSE,000510,4.68
5773843,TSE,4312,856.0
5773850,TSE,4464,1182.0
5773978,TSE,9969,287.0
5774011,SHSE,600091,1.71
5774017,BIT,CAI,1.468
5774044,KOSE,A007540,52100.0
5774085,SHSE,600227,2.85
5774118,HLSE,KOJAMO,16.34
5774150,SHSE,600232,5.0
5774282,TSE,2735,846.0
5774403,JASDAQ,4972,2290.0
5774491,ENXTBR,BEFB,33.55
5774531,SZSE,000733,58.3
5774555,KOSDAQ,A054930,15800.0
5774583,SHSE,600774,15.04
5774741,KOSDAQ,A054040,3285.0
5774750,ENXTBR,094426466,5550.0
5774777,KOSE,A001070,40050.0
5774947,OM,SKIS B,124.6
5775778,SHSE,600289,4.02
5775815,TSE,7164,5160.0
5776553,TSE,3395,1626.0
5778030,KOSDAQ,A033050,1230.0
5778462,SZSE,000859,5.15
5778557,JASDAQ,7716,2119.0
5786331,BOVESPA,FESA4,24.79
5786369,SHSE,600189,12.8
5786400,JASDAQ,7980,1002.0
5787312,SHSE,600958,9.87
5794364,SHSE,600322,2.04
5794403,SHSE,600191,3.54
5794528,SHSE,600462,2.12
5794601,SHSE,600375,7.82
5794610,SHSE,600187,2.28
5794701,SHSE,600710,5.0
5801064,SHSE,600837,12.2
5801095,SHSE,601688,17.55
5801420,SHSE,600693,4.33
5801542,SHSE,601838,11.19
5805400,TSE,3688,1567.0
5824702,SZSE,000850,3.89
5824741,KOSDAQ,A056190,44650.0
5824853,IDX,PGAS,1455.0
5825016,TSE,3254,1503.0
5825059,TSE,2151,1272.0
5825115,CASE,ORWE,7.02
5825892,TSE,6877,3970.0
5826106,SHSE,600007,11.98
5826835,KOSE,A010420,1935.0
5826932,SHSE,600857,8.55
5826943,SHSE,601609,12.18
5826944,XTRA,BVB,5.375
5827091,SHSE,900957,0.733
5827187,JASDAQ,9698,1415.0
5827240,KOSE,A003350,36200.0
5827522,SHSE,600389,21.61
5827780,OM,INWI,124.2
5827798,SHSE,600078,3.71
5828222,SZSE,000417,4.6
5828266,MISX,GAZP,224.69
5829376,SET,STGT,39.75
5830067,KOSDAQ,A009620,2015.0
5836723,SEHK,995,5.23
5838539,SHSE,600728,6.76
5839351,TASE,ACCL,2.307
5839385,KOSDAQ,A032500,72500.0
5839403,KOSE,A003850,20050.0
5841923,TSE,5388,1211.0
5842216,TSE,9658,1709.0
5842256,JASDAQ,8747,829.0
5842289,SHSE,600267,17.39
5842314,KOSDAQ,A043370,11600.0
5842415,KOSDAQ,A049070,34700.0
5842436,KOSE,A007280,1880.0
5842445,SZSE,000422,3.41
5842574,SHSE,600966,18.86
5842931,TSE,4299,1439.166666
5842969,TSE,4767,304.0
5843101,KOSE,A002920,3215.0
5843268,CASE,SUGR,11.03
5843780,KOSDAQ,A016250,52000.0
5843791,ENXTPA,MDM,15.43
5843807,KOSDAQ,A024850,1600.0
5844166,TSE,8706,831.0
5844438,SHSE,600712,4.05
5844846,KOSE,A023960,5060.0
5844869,TSX,KEY,25.74
5849476,SHSE,600318,7.88
5851985,KOSE,A031430,184500.0
5852542,SHSE,600654,1.51
5853185,KOSE,A004910,6610.0
5853231,SHSE,600031,43.28
5853558,SZSE,000972,1.73
5853772,SHSE,600163,4.4
5854060,KOSE,A033920,7240.0
5854084,BOVESPA,GRND3,7.47
5854172,KOSE,A036420,42050.0
5854221,JASDAQ,2705,2545.0
5854313,KOSE,A030790,14700.0
5854372,SZSE,000728,8.12
5854459,KOSDAQ,A088910,3375.0
5855782,JASDAQ,7863,1120.0
5856173,LSE,BEZ,3.348
5856633,KOSE,A012610,7120.0
5863104,TSE,3630,3270.0
5863336,SHSE,600271,11.38
5863601,KOSE,A005110,1345.0
5863738,SHSE,600428,4.14
5864613,KOSE,A003010,5860.0
5867269,KOSDAQ,A036690,5760.0
5867329,KOSDAQ,A049630,1005.0
5868243,KOSE,A006660,8570.0
5870004,ENXTAM,HEIO,74.45
5870494,SEHK,3328,4.46
5871294,TSE,4768,5140.0
5871297,KOSE,A042660,25900.0
5871994,SET,ESSO,8.6
5872183,TSE,3612,1381.0
5872203,TSE,9409,2164.0
5872206,SHSE,600021,6.88
5872498,KOSE,A042670,8030.0
