companyId,symbol,tradePrice,lastClosePrice,slippage
30900216,002107,7.89,8.06,-2.1091811414392203
35226490,002140,6.71,6.8,-1.3235294117647012
637737737,1084,1.17,1.13,3.539823008849563
208736100,GBT,48.03,48.47,-0.907778007014648
20702650,2927,974.0,1005.0,-3.0845771144278555
433266920,MARK,1110.0,1070.0,3.738317757009346
9649043,000988,21.89,22.39,-2.233139794551142
52162841,300105,3.9,3.9,0.0
9846053,1809,11.6,11.75,-1.276595744680853
155049,ADV,9.25,9.03,2.436323366555926
58915635,ARDX,6.88,6.91,-0.434153400868309
653004847,7086,1588.0,1588.0,0.0
32455296,159925,2.54,2.624,-3.2012195121951192
79239231,1678,192.0,193.0,-0.5181347150259086
28180699,CSSMI,111.5,111.06,0.39618224383215495
9682619,000932,5.72,5.96,-4.026845637583898
20357232,005720A,4650.0,4690.0,-0.8528784648187626
31498,IRWD,9.48,9.36,1.2820512820512997
280646398,300571,33.02,33.4,-1.1377245508981892
6470641,002416,9.22,9.62,-4.158004158004147
873793,8252,2117.0,2062.0,2.667313288069839
12719001,1513,50.4,51.4,-1.945525291828798
33174746,MSE,35.99,35.95,0.11126564673156203
13292451,000905,6.67,6.72,-0.7440476190476164
216607795,VFV,86.81,86.98,-0.19544722924810243
13029326,000723,7.57,7.99,-5.256570713391739
611675073,160726,1.414,1.479,-4.394861392833005
215136589,ICON,0.12,0.12,0.0
883167,7537,520.0,529.0,-1.7013232514177745
1453091,BCHN,329.5,331.0,-0.45317220543806824
289142934,002853,23.98,25.8,-7.054263565891472
311959,VICR,92.01,94.93,-3.0759507005161724
262241549,NK,32.38,42.25,-23.360946745562128
649014994,159980,1.312,1.346,-2.526002971768204
34301063,3003,1228.0,1199.0,2.4186822351959902
27242794,002232,11.44,11.75,-2.638297872340434
110044279,STAG,31.74,31.79,-0.1572821642025768
410412,DSM,138.0,141.1,-2.1970233876683176
22001832,CFMS,1.08,1.24,-12.903225806451601
129933596,AGRO,12.05,12.2,-1.2295081967212962
141443639,PJW,2.36,2.46,-4.0650406504065035
9794058,000009,10.27,10.29,-0.19436345966957758
13225855,500285,83.8,83.85,-0.05963029218842841
117588198,1323,0.8,0.78,2.564102564102577
615841052,002976,24.8,25.51,-2.783222265778129
51310795,ZSL,5.57,5.34,4.307116104868913
728561,STHR,3.4,3.34,1.7964071856287456
24164591,1530,8.29,8.97,-7.58082497212934
5569657,008730A,22950.0,25300.0,-9.288537549407117
10969688,PBH,41.48,41.56,-0.19249278152070337
539696386,6918,1.68,1.7,-1.17647058823529
380075,2330,625.0,650.0,-3.8461538461538436
606183190,6819,6.52,6.77,-3.692762186115217
880163,5981,1432.0,1445.0,-0.899653979238757
11148699,CWT,3.36,3.46,-2.8901734104046284
5448991,SCC,5.682,5.829,-2.521873391662366
83672126,300043,3.26,3.28,-0.6097560975609762
109956193,1546,32350.0,32400.0,-0.15432098765432167
9794159,000507,5.29,5.36,-1.3059701492537323
183785349,300425,4.42,4.31,2.5522041763341052
550965710,BOSS,120.0,127.0,-5.511811023622048
36251486,4968,568.0,592.0,-4.054054054054057
20386029,3296,22.05,21.5,2.55813953488373
5502686,000021,21.39,21.63,-1.109570041608865
50127339,ECN,187.74,188.52,-0.41374920432845075
102958,TCS,54.03,57.65,-6.279271465741543
319564588,1565,1.71,1.79,-4.469273743016766
5927153,600103,2.12,2.08,1.9230769230769162
133484368,ASM,5.22,5.71,-8.581436077057802
113745001,002877,6.6,6.66,-0.9009009009009028
127922,EVLI,16.4,16.65,-1.501501501501501
5547795,000880,9.76,9.88,-1.2145748987854366
49589843,002601,42.93,47.41,-9.44948323138578
6487533,000601,5.8,5.85,-0.8547008547008517
49121084,002384,22.29,22.41,-0.5354752342704217
611930964,2060,3.32,3.27,1.5290519877675823
27900788,3046,7450.0,7320.0,1.775956284153013
48942654,002446,5.8,5.83,-0.5145797598627877
253737057,300365,9.0,9.07,-0.7717750826901959
22225896,TSPOR,2.4,2.5,-4.0000000000000036
548061041,SHG,1.66,1.81,-8.287292817679571
168864,AMD,84.74,85.37,-0.7379641560267158
262264756,KRP,9.8,9.84,-0.40650406504064707
618848134,510100,1.464,1.489,-1.6789791806581689
9559437,DOM,3.925,3.9,0.6410256410256387
52253000,002848,9.59,9.38,2.238805970149249
38594024,688196,58.87,59.79,-1.538718849305909
129151085,159975,0.758,0.787,-3.684879288437104
8167708,MTV,1.32,1.224,7.843137254901977
9777434,000069,8.13,8.17,-0.4895960832313251
876636,1721,3265.0,3250.0,0.4615384615384688
882718,1050,1.45,1.54,-5.844155844155852
83114343,300084,3.9,3.84,1.5625
21787282,002033,7.05,6.98,1.0028653295128809
599544498,ADEB,126.3,128.9,-2.017067494181546
620677159,1876,27.2,27.25,-0.18348623853211565
51742167,300582,18.19,18.12,0.3863134657836609
23723165,ESNT,3.026,3.108,-2.638352638352648
11500578,6191,26.65,26.55,0.37664783427493465
37119473,095910A,6050.0,6800.0,-11.029411764705888
69237279,300019,17.26,17.88,-3.467561521252782
22356580,IGC,1.83,1.97,-7.106598984771573
268792508,512070,2.505,2.51,-0.19920318725099584
137409838,300259,4.43,4.46,-0.6726457399103158
578432369,GTX,6.4,6.7,-4.477611940298509
12721949,5288,526.0,530.0,-0.7547169811320753
44200745,002780,18.63,19.02,-2.050473186119872
554696548,ONE,3.66,4.07,-10.073710073710075
8163462,2423,24.0,23.95,0.20876826722338038
9262023,2730,1069.0,1076.0,-0.6505576208178487
11369792,000967,8.65,8.58,0.8158508158508271
5773592,9768,1709.0,1729.0,-1.1567379988432602
53426247,002662,3.23,3.29,-1.823708206686936
9956099,LBTYA,25.28,25.63,-1.365587202497065
523191,UNA,44.575,44.3,0.6207674943566666
268799,ECL,211.16,206.54,2.236854846518832
649793439,BFEB,28.37,28.33,0.141193081539015
52132440,002414,39.27,40.06,-1.9720419370943598
137397152,002629,2.04,2.07,-1.449275362318836
561827525,IXJ,95.62,96.85,-1.2700051626226005
35673022,002148,4.03,4.04,-0.24752475247524774
252207312,050960A,37450.0,37200.0,0.6720430107526987
542811439,6049,51.15,53.2,-3.85338345864662
874476,2897,8290.0,8340.0,-0.5995203836930418
41262511,8697,2310.0,2405.5,-3.9700685928081514
47531149,VII,8.68,8.59,1.0477299185098987
6140557,UNVR,6850.0,6875.0,-0.363636363636366
354251,1045,2.29,2.54,-9.842519685039374
74922672,002302,8.8,8.74,0.6864988558352492
29617845,EXXT,105.76,107.06,-1.2142723706332847
431763406,2269,102.2,107.9,-5.282669138090823
73482586,300568,27.05,25.88,4.5208655332303005
323133,IEC,12.34,12.6,-2.0634920634920673
377740279,RPF,21.64,21.54,0.46425255338904403
274120157,LMRK,12.4,12.47,-0.5613472333600655
28070348,002429,6.19,6.13,0.978792822185981
266974,DG,195.18,198.77,-1.8061075615032451
145582285,ESSA,224.0,226.0,-0.8849557522123908
875015,FPH,29.5,31.87,-7.436460621273932
419196539,BCD,27.9,27.78,0.43196544276455917
20376123,000652,4.13,4.25,-2.8235294117647136
32366897,051600A,27050.0,27450.0,-1.4571948998178486
22892344,JKG,245.7036,245.0286,0.27547804623622163
263237800,300495,5.56,5.65,-1.592920353982319
8292754,SCIB,1.78,1.82,-2.197802197802201
165774910,1266,0.38,0.415,-8.43373493975903
875399,1803,817.0,817.0,0.0
231533,BDX,319.0,314.0,1.5923566878981
582965839,QRI,1.6,1.61,-0.6211180124223614
54166938,002597,45.28,49.9,-9.258517034068136
874117,BN4,5.03,5.03,0.0
98126590,SQQQ,13.63,13.52,0.8136094674556338
5704645,000568,247.01,271.37,-8.976673913844568
25069910,LRE,6.18,6.125,0.897959183673458
273312,CRVL,102.32,102.4,-0.07812500000000666
317199824,AMA,5.35,5.45,-1.8348623853211121
41596034,3653,1576.0,1583.0,-0.44219835754896186
105607416,300124,89.85,101.66,-11.617155223293329
264902411,ARD,24.0,19.75,21.518987341772156
411781931,603916,29.97,30.87,-2.9154518950437414
346334,CMCO,49.02,48.93,0.18393623543839777
105775160,300151,29.78,26.78,11.20238984316655
27424175,002051,6.65,6.62,0.45317220543807935
9503105,2707,154.0,148.0,4.054054054054057
50003663,1587,26.0,25.9,0.38610038610038533
411322,1,59.1,56.4,4.78723404255319
8237790,EVK,28.4,28.2,0.7092198581560183
9804504,000897,2.29,2.31,-0.8658008658008698
204845407,300400,11.75,11.7,0.42735042735042583
616218654,382,8.49,9.2,-7.717391304347821
61039140,002878,18.16,18.45,-1.5718157181571768
12485604,HMED,161.7,167.5,-3.462686567164186
133981566,WGO,0.23,0.225,2.2222222222222143
127568081,NTRR,0.00725,0.0071,2.1126760563380254
881503,CSL,267.96,267.79,0.0634825796332894
100241428,3681,3.95,4.06,-2.709359605911321
323930,SAN,2.9625,2.8955,2.3139354170264026
419484269,EBLU,41.0291,41.02,0.022184300341288044
875869,1833,2696.0,2682.0,0.5219985085756829
5546384,6820,2710.0,2780.0,-2.517985611510787
617490,ENS,91.31,91.31,0.0
9262024,7647,34.0,36.0,-5.555555555555558
635590112,159985,1.317,1.285,2.4902723735408694
51378283,300032,5.68,5.43,4.604051565377532
26201835,3030,693.0,703.0,-1.4224751066856278
84006344,300125,14.8,15.05,-1.661129568106312
27340254,2489,919.0,965.0,-4.766839378238341
59507910,SQ,1.93,1.89,2.1164021164021163
324289,ORLY,453.97,456.67,-0.5912365603170766
29930581,002082,11.55,12.04,-4.06976744186045
874830,BAT,13.5,13.54,-0.2954209748892156
52320576,300066,4.58,4.61,-0.6507592190889477
22939647,VBK,286.68,289.4,-0.9398756046993695
608971815,002986,33.53,34.1,-1.6715542521994142
266763225,AAL,0.349,0.3495,-0.14306151645206988
262636414,300437,8.01,8.05,-0.496894409937898
881356,ALCAR,430.0,487.9,-11.867185898749744
61380131,002688,6.0,6.07,-1.1532125205930832
380852474,300625,15.3,14.97,2.2044088176352616
132559614,688077,43.3,43.78,-1.0963910461397997
35905274,4927,2471.0,2476.0,-0.20193861066235552
5449996,000919,6.04,6.02,0.33222591362127574
5707194,6165,574.0,599.0,-4.173622704507518
59366987,002356,1.31,1.21,8.264462809917372
40254317,002215,5.75,5.76,-0.17361111111110494
369790636,1696,6.08,6.82,-10.850439882697948
26828844,MOTILALOFS,610.8,610.95,-0.02455192732631062
82762928,IGLB,68.17,68.07,0.1469075951226806
880559,6368,5850.0,6190.0,-5.49273021001615
9306226,DIGA.F,0.0175,0.0255,-31.37254901960783
235777236,300611,9.15,8.99,1.7797552836485098
8390736,SFL,7.83,8.04,-2.6119402985074536
873664,1925,3128.0,3200.0,-2.2499999999999964
320433,6752,1424.5,1441.5,-1.179327089836979
251411,ADI,157.7,159.24,-0.9670936950515019
881204,PSI,9.2,9.37,-1.8143009605122717
30760,LEG,43.37,43.21,0.3702846563295559
240702165,URGN,21.48,23.35,-8.00856531049251
8740995,PFC,124.4,121.65,2.260583641594738
39791714,002206,5.21,5.47,-4.753199268738573
116778175,002633,6.25,6.17,1.296596434359798
213634474,4540,59.9,61.8,-3.074433656957931
99943498,130740A,4960.0,4835.0,2.585315408479838
314750,WOR,67.03,66.64,0.5852340936374656
12732252,000998,19.03,19.89,-4.323780794369025
30793753,002105,7.64,7.21,5.963938973647709
11342040,002028,25.4,24.25,4.7422680412370966
127660568,FIF,11.4,11.44,-0.34965034965034336
6125891,BSL,16.85,17.67,-4.6406338426711935
79345080,GDXJ,49.34,50.31,-1.9280461140926186
182790655,300564,24.79,26.25,-5.561904761904768
882794,500339,166.9,142.8,16.8767507002801
312913517,CAN,0.625,0.69,-9.420289855072461
403660516,GAPW.B,55.0,58.4,-5.82191780821918
8793945,SRC,43.57,43.28,0.6700554528650704
5419469,6666,1386.0,1370.0,1.1678832116788218
5755286,002150,5.78,5.79,-0.17271157167529916
22308082,FOUR,81.25,79.99,1.5751968996124521
206817206,KORU,43.35,43.2,0.3472222222222099
39965267,002209,5.96,5.92,0.6756756756756799
9638168,8016,175.0,175.5,-0.2849002849002802
20344712,000952,7.33,7.33,0.0
556914910,GCI,1.97,2.0,-1.5000000000000013
47846865,300191,19.33,19.83,-2.521432173474536
268145963,300847,20.66,20.0,3.299999999999992
79350758,300112,8.59,8.57,0.2333722287047868
145951917,300368,13.93,12.93,7.733952049497295
302290028,227840A,12500.0,13100.0,-4.580152671755721
880936,9052,2025.0,1995.0,1.5037593984962516
317288232,002879,13.47,13.62,-1.10132158590307
83154963,002330,5.99,6.11,-1.9639934533551617
252638268,002960,40.5,40.87,-0.9053095179838433
258823,CCL,26.46,25.97,1.8867924528301883
5449665,000900,4.25,4.32,-1.620370370370372
239648624,3320,4.71,4.76,-1.0504201680672232
24767267,CLG,5.37,5.7,-5.789473684210522
694958,SIKA,248.5,249.4,-0.3608660785886175
2909290,7895,577.0,577.0,0.0
30536982,600885,54.28,56.04,-3.1406138472519607
139027,KIN,42.0,39.5,6.329113924050622
642999326,2979,133500.0,133300.0,0.15003750937734317
266782097,300439,17.8,18.24,-2.412280701754377
291940145,6531,707.0,760.0,-6.97368421052632
5532960,6430,951.0,944.0,0.741525423728806
665876,MVNE,7.8,7.752,0.6191950464396356
33017292,095500A,3760.0,4085.0,-7.955936352509186
11461677,AKHI,2.55,2.59,-1.5444015444015413
9916937,DIC,1.44,1.47,-2.0408163265306145
13402308,2823,21.24,21.86,-2.836230558096986
59695883,000656,7.24,7.51,-3.595206391478023
29618426,AFT,44.0,43.9,0.2277904328018332
418900858,SSP,16.2,15.5,4.516129032258065
9804555,000700,5.18,5.21,-0.5758157389635365
5399043,000852,4.32,4.39,-1.5945330296127436
116232087,GENTERA,8.11,8.17,-0.7343941248470043
162739388,242040A,2930.0,3070.0,-4.56026058631922
407594,ROBO,6.99,8.357,-16.3575445734115
880972,3708,4660.0,4735.0,-1.5839493136219684
310853575,224060A,409.0,427.0,-4.215456674473073
39793584,PIE,25.58,25.61,-0.11714174150723178
10505922,NETE,11.68,13.08,-10.703363914373087
247839378,1862,2.31,2.31,0.0
409115,AAL,28.415,28.07,1.2290701816886296
121483,BBGI,2.6,2.87,-9.40766550522648
11168810,000727,2.71,2.69,0.743494423791824
102327218,SIL,45.32,45.62,-0.6576063130205978
127748909,300366,7.66,7.67,-0.13037809647978849
382438897,ISO,2.87,3.0,-4.333333333333334
875415,ABC,3.3,2.95,11.864406779661007
874125,CRBN,49.0,49.3,-0.6085192697768749
106784351,LIVX,4.14,4.53,-8.609271523178819
53568968,3645,53.2,52.9,0.5671077504725952
5579537,000962,8.37,8.55,-2.1052631578947545
116848217,APAM,35.05,34.9,0.42979942693408546
5722115,000877,15.73,16.16,-2.6608910891089077
82105583,002322,10.51,10.74,-2.141527001862198
346992777,002608,6.41,6.44,-0.46583850931677384
881725,500124,4441.5,4461.85,-0.4560888420722442
878456,281,0.6,0.61,-1.6393442622950838
20357662,052420A,4065.0,4450.0,-8.651685393258424
528505638,PBUS,39.7024,39.7384,-0.09059247478510057
23317749,INIX,0.305,0.315,-3.1746031746031744
33103467,CARE,11.88,11.72,1.3651877133105783
9768883,2399,17.5,18.75,-6.666666666666665
647701878,MTRE3,13.28,13.0,2.1538461538461506
281863635,300581,38.73,37.55,3.1424766977363516
144720357,002217,3.5,3.51,-0.2849002849002802
54774880,1345,2011.0,1971.0,2.0294266869609334
881173,5358,667.0,649.0,2.7734976887519247
262687242,300536,14.36,14.35,0.06968641114981633
84066926,002345,4.31,4.22,2.1327014218009532
78907018,002561,6.83,6.94,-1.5850144092219076
106970471,GCP,1.04,1.034,0.5802707930367523
7923787,1736,89.5,88.8,0.7882882882882969
27466108,GULFNAV,0.345,0.363,-4.958677685950419
141046767,SND,2.98,3.1,-3.8709677419354827
308587101,GCP,25.12,25.9,-3.011583011583008
642957,AHT,40.57,39.51,2.6828650974436874
873867,MN,1.6,1.614,-0.8674101610904539
596919207,1753,3.1,3.76,-17.553191489361698
30141809,XLB,24.84,25.04,-0.7987220447284282
542828052,VDHG,57.57,58.09,-0.8951626786021794
71516224,2269,6990.0,6970.0,0.2869440459110528
94877,CAS,16.07,16.06,0.062266500622665255
31268110,GURE,4.8,4.69,2.3454157782515805
44679384,002238,6.02,6.17,-2.4311183144246407
107242627,III,7.1,7.15,-0.6993006993007089
394918,GRUMAB,225.09,228.74,-1.5956981725977148
20394616,YESIL,179.1,189.0,-5.238095238095242
28121289,VEA,49.37,49.35,0.04052684903748105
118157690,1121,3.9,3.27,19.266055045871553
4876061,1717,35.0,35.2,-0.5681818181818232
9616129,066620A,20050.0,21000.0,-4.523809523809518
418171,DC.,1.2,1.11,8.108108108108091
254712269,3990,1782.0,1838.0,-3.0467899891186034
144051851,3900,1936.0,1908.0,1.467505241090139
66298071,086820A,26100.0,27150.0,-3.8674033149171283
3606121,EIM,13.08,13.13,-0.38080731150038627
26389644,UFO,0.01075,0.012,-10.416666666666675
52302883,1431,1825.0,1877.0,-2.7703782631859353
427255106,SAFE,82.62,81.69,1.1384502387073114
9441209,E28,1.24,1.33,-6.766917293233088
247051197,SDHY,91.94,91.7,0.2617230098146184
28388229,002889,24.05,24.49,-1.7966516945692068
598689,T,25.78,25.87,-0.34789331271742885
58965453,002349,4.36,4.4,-0.909090909090915
8673439,2201,41.4,42.9,-3.4965034965035002
419188140,TERRNT.B,2.76,2.8,-1.4285714285714346
365436,PAG,66.29,66.38,-0.13558300692978476
247235163,207,0.5,0.51,-1.9607843137254943
397234,SG,22.45,21.7,3.4562211981566726
9444413,MEG,6.62,6.67,-0.7496251874062887
409200,179,23.4,23.2,0.8620689655172376
13591968,000540A,3900.0,3770.0,3.4482758620689724
100766702,300076,4.58,4.53,1.103752759381904
144828161,002838,22.88,23.5,-2.638297872340434
6160267,MFT,14.32,14.3,0.13986013986013734
881336,1417,1702.0,1712.0,-0.5841121495327117
253170422,002771,10.26,10.17,0.8849557522123908
293420901,EPR,49.5,49.3,0.40567951318459805
83421531,002851,33.15,33.11,0.12080942313499321
341845043,002352,103.81,107.8,-3.701298701298694
560351306,00731,50.75,49.84,1.8258426966291985
9898596,000993,5.95,6.0,-0.8333333333333304
11312272,FRE,10.55,10.63,-0.7525870178739402
9735929,000501,11.29,11.67,-3.2562125107112316
5631694,000701,4.7,4.74,-0.8438818565400852
263243635,300492,51.0,47.92,6.427378964941566
6496702,4346,1073.0,1075.0,-0.18604651162790198
242109472,238200A,19950.0,21600.0,-7.638888888888884
22233,ONEX,70.5,71.9,-1.9471488178025131
99617802,218150A,4450.0,4670.0,-4.710920770877946
50980934,300214,8.27,8.34,-0.8393285371702697
565594682,00733,29.25,29.2,0.1712328767123239
9794061,2809,38.8,39.5,-1.7721518987341867
47416993,ALTA,36.46,35.6,2.4157303370786476
874950,2875,4585.0,4615.0,-0.650054171180936
28680243,IRR,3.04,3.06,-0.6535947712418277
118942811,USD,12.14,12.19,-0.41017227235438103
884170,1379,2100.0,2145.0,-2.0979020979020935
513790,TEP,12.3,12.28,0.16286644951140072
5665160,MUI,14.7,14.76,-0.40650406504065817
4484524,1052,5.37,5.42,-0.9225092250922495
137011290,UIMM,104.74,105.32,-0.5507026205848864
143345771,300551,25.86,26.64,-2.9279279279279313
34033896,GSF,81.95,81.0,1.1728395061728403
24447316,300663,18.83,18.85,-0.10610079575598119
52137912,002481,12.92,13.07,-1.1476664116296886
64738648,ZEO,0.074,0.08,-7.500000000000007
12953790,2484,24.2,24.3,-0.4115226337448652
5854372,000728,8.07,8.12,-0.6157635467980205
48675434,4574,1298.0,1322.0,-1.8154311649016597
268034636,1357,415.0,403.0,2.977667493796532
9620565,CLDX,27.71,28.25,-1.9115044247787538
59368072,300180,6.23,6.3,-1.111111111111096
10741140,002461,10.21,10.56,-3.3143939393939337
217433579,002872,4.19,4.14,1.2077294685990614
50884543,300091,3.78,3.8,-0.5263157894736858
33465425,002259,3.62,3.42,5.84795321637428
241200069,206650A,17700.0,18150.0,-2.4793388429752095
20356600,MTRN,52.29,53.9,-2.9870129870129825
29276571,2120,425.0,422.0,0.7109004739336511
630606513,2826,136.4,144.1,-5.343511450381677
59287372,XACT BULL,547.8,544.1,0.6800220547693359
880331,1959,3425.0,3390.0,1.0324483775811188
6479362,4722,1809.0,1900.0,-4.789473684210521
9857954,2535,26.25,26.05,0.7677543186180413
882406,MDC,2.94,2.896,1.5193370165745845
22255,MCOV.B,194.6,193.0,0.8290155440414448
421821002,300637,8.48,8.49,-0.11778563015312216
248501,ALK,66.52,63.61,4.574752397421777
95149815,058850A,2755.0,3120.0,-11.698717948717952
47024031,300068,12.11,12.09,0.16542597187758634
11369776,2032,14.7,14.15,3.8869257950529867
571155624,ESPO,75.1,75.72,-0.818806127839411
32610382,002316,3.25,3.28,-0.9146341463414531
882775,AMP,1.375,1.335,2.9962546816479474
546330569,2708,4.58,5.54,-17.32851985559567
669179356,9997,11.72,12.24,-4.248366013071891
391687,C,66.74,65.52,1.8620268620268554
8952607,KTKBANK,70.75,66.75,5.992509363295873
7689786,RMS,1.33,1.33,0.0
262017696,AQUA,24.57,24.54,0.12224938875307068
207350294,002685,4.06,4.17,-2.6378896882494063
54114165,002726,11.49,12.01,-4.329725228975844
20376386,TM,63.5,63.0,0.7936507936507908
112820406,4956,21.45,21.6,-0.6944444444444531
127252125,300286,13.34,13.37,-0.224382946896029
310862054,CNTT.Q,0.71,0.738,-3.7940379403794022
754881,TEP,274.0,278.5,-1.6157989228007152
115907704,002801,35.18,36.87,-4.583672362354207
60957283,300415,16.25,17.12,-5.081775700934587
12703289,2028,24.75,23.4,5.769230769230771
882231,BCP,28.5,27.5,3.6363636363636376
875609,8804,1580.0,1560.0,1.2820512820512775
115365176,BWG,12.51,12.43,0.6436041834271933
130412534,300236,43.3,43.44,-0.32228360957642366
34102981,BOUVET,680.0,670.0,1.4925373134328401
248335886,RLE,0.083,0.088,-5.681818181818176
577715013,GHC,4.7,4.6,2.1739130434782705
39192103,002199,6.06,5.97,1.5075376884422065
372140,PFBI,15.47,15.58,-0.7060333761232274
875674,NAS,38.85,38.85,0.0
5449621,600312,6.52,6.52,0.0
30467276,002102,1.75,1.75,0.0
22709269,047560A,9010.0,9020.0,-0.11086474501108556
154924,A,122.42,123.5,-0.8744939271255081
5875548,CTT,2.52,2.49,1.2048192771084265
874910,1822,3685.0,3680.0,0.13586956521738358
20406488,600662,8.3,8.45,-1.7751479289940697
9829341,8011,22.4,22.6,-0.8849557522124019
13538344,GBR,5.75,6.39,-10.015649452269171
23769985,FF,15.17,15.92,-4.711055276381915
402872371,1609,8.2,8.4,-2.3809523809523947
79692237,AR,2.27,2.34,-2.991452991452981
115364870,300080,4.74,4.67,1.4989293361884481
882724,BSL,1.05,1.02,2.941176470588247
224055283,SNAP,70.45,63.41,11.10234978709983
279954,IMKTA,51.37,51.32,0.0974279033515213
100231,T,29.18,29.32,-0.4774897680764001
140986499,FOXT,0.626,0.594,5.387205387205385
31721,MORN,229.03,233.11,-1.7502466646647563
32431839,DIG,116.53,112.91,3.206093348684802
81834765,VGIT,68.45,68.4,0.07309941520468044
263260045,300466,5.33,5.39,-1.1131725417439675
29643,IDRA,4.3,4.54,-5.286343612334809
20854000,ULKER,20.52,21.6,-5.000000000000004
100764003,002458,10.78,11.22,-3.9215686274509887
877007,190,7.6,7.61,-0.13140604467806183
170834319,GOVT,26.615,26.625,-0.03755868544601526
5126590,VOE,33.09,31.98,3.4709193245778813
184496885,601016,3.6,3.43,4.956268221574334
386225,RSG,88.96,89.0,-0.04494382022472987
275882336,SPNE,19.27,18.86,2.1739130434782705
536805454,FAT,8.04,8.42,-4.513064133016631
9535774,039010A,9330.0,9920.0,-5.947580645161288
12961331,1757,79.0,84.0,-5.952380952380953
272679627,002845,25.96,26.11,-0.5744925315970817
4493385,IRE,9.18,9.71,-5.458290422245115
548365523,002957,19.08,19.3,-1.1398963730570033
34122857,3902,2067.0,2158.0,-4.216867469879515
878461,123,1.67,1.63,2.4539877300613577
665853089,9983,6.86,7.18,-4.456824512534807
874634,EBS,27.73,26.34,5.277145026575547
9192720,7746,200.0,204.0,-1.9607843137254943
6464442,272210A,19150.0,20950.0,-8.591885441527447
410712619,SPVIGAKL,129.2,132.8,-2.7108433734939874
24842011,EML,4.98,5.15,-3.300970873786402
113745012,002850,72.3,75.07,-3.689889436525906
210148719,300627,22.19,22.79,-2.632733655111885
38747234,ORE,4.92,5.26,-6.4638783269961975
420312560,VSMV,34.3606,34.4048,-0.1284704459842967
32501980,002121,3.9,3.92,-0.5102040816326481
9615822,AJ,19.2,19.3,-0.5181347150259086
544117951,2020,68.4,68.6,-0.2915451895043608
59235375,RC,13.1,13.28,-1.3554216867469826
38323045,002196,7.18,7.14,0.5602240896358524
51117114,002792,16.43,16.65,-1.3213213213213115
46847096,600657,3.88,3.93,-1.2722646310432628
11211289,002001,41.94,44.03,-4.746763570292989
8796469,IYW,88.72,89.02,-0.33700292069197557
206267857,002815,12.79,12.83,-0.3117692907248726
39695898,603118,9.25,9.06,2.0971302428256067
9247968,2315,56.0,69.0,-18.840579710144922
31131018,GBF,122.005,122.145,-0.11461787220107267
596844474,6055,17.98,20.8,-13.557692307692303
290183001,GDI,42.75,41.66,2.6164186269803213
13544850,1712,836.0,846.0,-1.1820330969267157
7604219,6277,88.9,88.9,0.0
241177771,ADE,50.0,52.4,-4.580152671755721
410351646,3969,2206.0,2346.0,-5.967604433077578
306254596,6541,54.3,44.95,20.800889877641815
5898985,000999,26.3,26.97,-2.484241750092686
876205,RXL,15.68,15.46,1.4230271668822736
142372041,1302,4.09,4.32,-5.3240740740740815
41133462,ALBO,36.78,36.64,0.3820960698689868
6180110,VGM,12.87,12.98,-0.8474576271186529
1570575,2379,3065.0,3025.0,1.3223140495867813
11500483,000563,3.4,3.39,0.2949852507374562
114261036,134790A,61500.0,64600.0,-4.798761609907121
431096886,FIRE,850.0,685.0,24.087591240875916
883563,1840,173.0,177.0,-2.259887005649719
27352078,2488,792.0,797.0,-0.6273525721455453
113666435,MRGYO,2.89,2.74,5.474452554744524
268145547,300540,17.3,17.09,1.2287887653598561
22596150,300498,18.2,18.89,-3.652726310217058
572920104,JMBS,53.37,53.37,0.0
877511,27,74.9,69.85,7.229778095919848
31014389,XGRO,23.98,23.94,0.1670843776106823
134113758,300235,11.38,11.57,-1.6421780466724267
45821899,MHH,16.2,16.05,0.9345794392523255
129349,BN,57.96,57.42,0.940438871473348
874312,NDA,73.02,73.26,-0.3276003276003414
51234518,FAS,82.18,80.99,1.4693171996542853
8954107,6505,100.5,98.2,2.3421588594704668
13166801,056080A,4750.0,4785.0,-0.7314524555903867
1059274,2349,10.45,10.45,0.0
568097823,002959,84.39,88.08,-4.189373297002719
879820,004020A,39850.0,39950.0,-0.25031289111389077
25394218,FMF,2.61,2.78,-6.1151079136690605
59742899,3690,1305.0,1357.0,-3.831982313927784
261973356,294140A,8560.0,8680.0,-1.382488479262678
877367,6473,1139.0,1146.0,-0.610820244328103
40848242,002301,11.42,11.73,-2.642796248934365
111319355,300623,41.22,40.93,0.7085267529929107
181968035,300306,8.71,8.84,-1.4705882352941013
9776809,000990,13.01,12.6,3.2539682539682646
311852401,SPYD,37.51,37.19,0.8604463565474507
874055,ERF,6.45,6.21,3.864734299516903
60865638,002819,34.65,34.08,1.6725352112676006
109314527,000555,14.19,14.12,0.4957507082153034
204710210,300316,38.35,40.24,-4.69681908548708
9829319,2915,73.8,73.4,0.5449591280653809
9205330,2752,1322.0,1296.0,2.0061728395061706
112326728,300367,3.18,3.04,4.6052631578947345
48771017,IMPC,1495.0,1505.0,-0.6644518272425293
31639,PLUS,89.64,89.7,-0.06688963210702559
9844674,2010,13.7,13.3,3.007518796992481
109767908,300192,15.36,15.75,-2.4761904761904763
79287289,002658,5.35,5.39,-0.7421150278293154
20342879,531162,468.9,475.9,-1.4708972473208681
40231063,002214,25.7,25.82,-0.4647560030983766
880429,SQZ,1.194,1.164,2.577319587628879
